client_id,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,visitor_id,visit_id,process_step,date_time,variation
8869828,164.0,36.0,U,2.0,24569.89,2.0,5.0,584750500_95123110205,668113821_31226770596_480610,4,2017-05-08 20:41:03,0
8869930,77.0,29.0,U,2.0,44950.42,3.0,6.0,665922750_73682372491,315027294_19269417554_151295,1,2017-05-15 13:54:49,0
8870779,145.0,26.5,F,2.0,36528.83,4.0,7.0,198341499_652872386,211545200_68512419656_338618,4,2017-03-29 11:32:58,0
8871492,71.0,25.0,U,2.0,30205.6,0.0,3.0,433062696_83141544256,983970659_77616165907_241206,0,2017-04-19 11:38:57,0
8872439,153.0,46.0,M,2.0,78655.36,0.0,3.0,861480658_14583127531,212937081_13587038085_276426,0,2017-05-03 01:01:30,0
8872815,69.0,26.5,U,2.0,196246.2,1.0,4.0,152018469_78454443239,373703770_63129435711_224291,4,2017-04-04 20:26:56,0
8873419,67.0,65.5,U,2.0,95796.22,3.0,6.0,425676237_27114889397,158783088_60323087483_963900,4,2017-04-05 11:28:19,0
8873524,87.0,30.5,U,2.0,30947.21,2.0,5.0,248821692_19275642116,710566596_95299162845_49631,4,2017-04-23 09:38:43,0
8875746,58.0,34.5,U,2.0,43043.01,3.0,6.0,545731833_3947221706,385745036_55886612704_256346,4,2017-03-30 08:46:48,0
8876196,98.0,40.5,U,2.0,77746.20999999999,3.0,6.0,364973063_29551184966,222052005_86598589251_161935,4,2017-04-15 22:15:24,0
8876250,193.0,59.0,M,2.0,48573.89,4.0,7.0,766018305_22922633579,14248717_89844873924_451386,1,2017-05-23 18:23:41,0
8876607,106.0,55.5,M,2.0,36013.369999999995,0.0,3.0,933776071_54901083027,992094566_31127581489_89747,4,2017-04-19 19:39:11,0
8877399,176.0,34.5,F,2.0,34024.2,0.0,3.0,182712141_21992236120,866501465_89766897941_812659,1,2017-04-06 10:58:18,0
8877861,108.0,27.5,F,2.0,58740.83,1.0,4.0,320180265_71544601020,308559627_38864250315_96195,4,2017-04-19 19:31:27,0
8877861,108.0,27.5,F,2.0,58740.83,1.0,4.0,320180265_71544601020,975308149_74000762175_413107,3,2017-04-07 20:01:45,0
8877862,167.0,44.5,F,2.0,35690.61,2.0,5.0,787142332_50804471138,185181273_92916174788_341251,4,2017-03-16 17:00:36,0
8878116,70.0,32.0,U,2.0,131762.34,1.0,4.0,447102696_17647658295,169360891_64210070702_914308,3,2017-03-29 13:56:08,0
8880863,117.0,47.0,M,2.0,42108.83,1.0,4.0,537861388_11133591217,36664255_76670677282_110176,3,2017-03-31 08:38:20,0
8881398,102.0,51.5,U,2.0,30332.12,2.0,5.0,292967707_9384720293,723001765_61900685323_220801,4,2017-04-08 22:35:58,0
8881406,83.0,27.5,U,2.0,51137.09,0.0,3.0,850833171_92167387462,399581469_96455506248_3265,4,2017-04-09 23:43:54,0
8881979,154.0,29.0,M,2.0,75569.81,3.0,6.0,53630898_86588931050,670659636_99868194692_960336,4,2017-05-15 21:43:31,0
8883783,173.0,56.5,F,2.0,31791.18,6.0,9.0,578211074_69910325760,394196998_11698636524_746156,4,2017-04-21 10:18:21,0
8883783,173.0,56.5,F,2.0,31791.18,6.0,9.0,578211074_69910325760,660382600_13827165087_709023,4,2017-05-12 08:46:59,0
8883804,91.0,27.0,F,2.0,47802.3,3.0,6.0,997295687_90907373076,370819331_51887044389_122367,2,2017-04-12 11:16:01,0
8883914,69.0,23.0,U,2.0,35466.55,2.0,5.0,665463183_67216420823,203903075_2508198861_612644,4,2017-05-02 12:01:07,0
8883914,69.0,23.0,U,2.0,35466.55,2.0,5.0,665463183_67216420823,487590427_6767584001_703067,2,2017-05-02 11:59:53,0
8884289,156.0,34.0,F,2.0,57292.94,1.0,4.0,758597152_72306259579,280848299_23841461750_162,0,2017-04-12 11:17:21,0
8884289,156.0,34.0,F,2.0,57292.94,1.0,4.0,758597152_72306259579,907733454_20304453516_703985,0,2017-06-18 16:31:11,0
8884678,94.0,63.5,U,2.0,34346.33,1.0,4.0,129895844_40912343064,1585321_79180970243_849171,1,2017-03-29 15:39:38,0
8885339,94.0,44.5,M,2.0,24866.9,2.0,5.0,790885306_39690030429,794463306_55180480588_420684,4,2017-03-29 12:51:43,0
8885555,60.0,44.5,U,2.0,24967.66,5.0,8.0,230677509_64254048955,727149202_40693764295_192593,4,2017-04-06 02:29:01,0
8888379,238.0,26.5,M,2.0,126316.42,6.0,9.0,505293716_94894358466,230769245_63894995433_54667,4,2017-03-24 17:12:13,0
8888379,238.0,26.5,M,2.0,126316.42,6.0,9.0,505293716_94894358466,831111510_88066100214_760006,0,2017-03-28 22:11:53,0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,533224510_74776270676,132309646_3781274543_321857,1,2017-04-09 11:55:21,0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,533224510_74776270676,21164809_14355596651_636876,0,2017-04-18 09:52:08,0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,533224510_74776270676,27410020_56636194579_39696,0,2017-04-23 10:24:46,0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,533224510_74776270676,653322537_76298174814_638367,1,2017-04-10 12:41:21,0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,533224510_74776270676,76992080_4731819448_16226,0,2017-03-29 11:16:23,0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,533224510_74776270676,790256285_34309799913_757763,0,2017-06-07 09:50:46,0
8888550,204.0,59.0,M,2.0,64335.4,6.0,9.0,533224510_74776270676,949363710_71912026319_770626,1,2017-04-11 12:22:02,0
8889466,275.0,25.0,M,2.0,36603.53,0.0,3.0,860803560_88891199533,954143031_78833102708_780886,2,2017-04-14 12:55:57,0
8889682,282.0,66.5,F,2.0,161245.06,5.0,8.0,374647171_96225211867,282923260_5814015918_794079,1,2017-04-24 14:14:16,0
8889682,282.0,66.5,F,2.0,161245.06,5.0,8.0,374647171_96225211867,330472516_68167134269_753891,1,2017-04-21 09:29:16,0
8889682,282.0,66.5,F,2.0,161245.06,5.0,8.0,374647171_96225211867,432093814_40886379021_123606,1,2017-04-04 10:39:08,0
8889682,282.0,66.5,F,2.0,161245.06,5.0,8.0,374647171_96225211867,628748606_18872546547_518181,1,2017-04-16 10:24:01,0
8889682,282.0,66.5,F,2.0,161245.06,5.0,8.0,374647171_96225211867,705019620_70956855089_292853,1,2017-03-30 10:00:58,0
8889682,282.0,66.5,F,2.0,161245.06,5.0,8.0,541730289_5124831252,883614562_30914831824_128898,1,2017-04-04 12:14:10,0
8889922,108.0,27.0,M,2.0,25088.27,1.0,4.0,766916246_62714631350,301481992_27212107951_348879,4,2017-06-06 07:58:12,0
8889922,108.0,27.0,M,2.0,25088.27,1.0,4.0,766916246_62714631350,81272058_25058761912_60833,2,2017-06-06 07:55:46,0
8890723,187.0,58.0,U,2.0,110647.12,5.0,8.0,306179240_47885193606,309351816_46375578381_77022,3,2017-04-12 13:26:37,0
8890723,187.0,58.0,U,2.0,110647.12,5.0,8.0,306179240_47885193606,697119374_69514316214_291241,4,2017-05-23 13:07:23,0
8890723,187.0,58.0,U,2.0,110647.12,5.0,8.0,306179240_47885193606,925321948_93735571652_226808,4,2017-05-24 19:24:11,0
8892030,113.0,57.0,M,2.0,65450.99,1.0,4.0,317076852_68241088542,50312767_3522203581_673188,0,2017-04-05 12:35:05,0
8892030,113.0,57.0,M,2.0,65450.99,1.0,4.0,317076852_68241088542,613255948_74579060653_353298,0,2017-04-06 09:07:44,0
8892030,113.0,57.0,M,2.0,65450.99,1.0,4.0,317076852_68241088542,837590072_9847351219_440868,0,2017-04-05 13:33:10,0
8893526,330.0,49.5,F,2.0,55222.02,0.0,3.0,622787948_93482083069,745311061_24781333576_544580,1,2017-03-29 15:06:35,0
8894041,193.0,44.0,M,2.0,55297.75,3.0,6.0,236849040_9342917843,618371552_10990727428_245149,0,2017-06-16 17:49:17,0
8894950,225.0,27.0,M,2.0,34620.92,3.0,6.0,632703934_91012090835,164152846_75327784375_682651,3,2017-03-29 11:40:14,0
8894975,200.0,45.0,F,2.0,110304.28,4.0,7.0,665038951_77517279162,859699052_57957621483_146260,4,2017-05-13 18:48:44,0
8898175,179.0,43.0,F,2.0,149944.89,5.0,8.0,379451445_3051097570,163965836_20502084590_58918,4,2017-05-12 15:46:03,0
8898175,179.0,43.0,F,2.0,149944.89,5.0,8.0,4529293_67719099470,98369855_70307776697_719762,0,2017-04-28 11:03:12,0
8899445,173.0,39.5,F,2.0,118790.17,1.0,4.0,159946163_11335649419,639009992_50007634284_997640,4,2017-03-29 11:51:23,0
8899589,193.0,84.0,F,2.0,60227.11,0.0,3.0,507133192_61214635078,998907163_2715191817_250329,1,2017-03-29 12:00:33,0
8899593,82.0,47.0,U,2.0,191726.22,6.0,9.0,448521431_91363298311,127118167_85111041639_585079,0,2017-06-04 12:01:07,0
8899593,82.0,47.0,U,2.0,191726.22,6.0,9.0,748442821_9140202275,136079845_60891571891_776782,0,2017-05-14 11:36:29,0
8899593,82.0,47.0,U,2.0,191726.22,6.0,9.0,448521431_91363298311,353116538_64085140136_398974,0,2017-05-18 11:28:07,0
8899758,309.0,65.5,F,2.0,70010.97,1.0,4.0,976187423_88237932701,828934523_66735175766_628761,4,2017-04-08 18:52:21,0
8902243,97.0,44.0,U,2.0,198852.07,0.0,3.0,860126936_21768868232,604080358_86367647617_769996,0,2017-04-12 11:28:58,0
8902463,189.0,69.0,M,2.0,42828.09,1.0,4.0,335276446_68197079762,527680742_44114215751_515801,0,2017-04-05 19:57:35,0
8902463,189.0,69.0,M,2.0,42828.09,1.0,4.0,335276446_68197079762,863696847_4337899308_592746,0,2017-04-05 08:02:49,0
8903501,166.0,44.5,F,2.0,30299.98,0.0,7.0,31008882_14338440857,1540653_94823875582_446501,4,2017-04-15 08:06:20,0
8905762,85.0,37.0,M,2.0,119852.83,3.0,6.0,208443016_41764667540,943003290_60956571129_610457,2,2017-04-05 11:38:12,0
8906223,149.0,40.0,F,2.0,75513.84,6.0,9.0,485013838_56104529392,980052487_81713839398_132775,0,2017-04-01 11:37:06,0
8908352,83.0,32.0,U,2.0,43136.86,3.0,6.0,916735778_65669058968,776532663_67543630498_761252,4,2017-05-18 08:59:00,0
8908476,61.0,32.5,M,2.0,24891.38,2.0,5.0,752473161_15851233204,693341062_28000752113_729250,4,2017-04-12 19:40:57,0
8909091,178.0,74.0,M,2.0,79033.19,5.0,8.0,905793061_75474201738,401705275_61446875295_691033,0,2017-04-01 14:28:15,0
8911088,287.0,35.0,F,2.0,40938.98,0.0,3.0,413132600_51480045573,304439793_38553677790_707607,0,2017-06-11 12:47:29,0
8911088,287.0,35.0,F,2.0,40938.98,0.0,3.0,413132600_51480045573,720149123_95492392544_259116,4,2017-06-11 13:46:58,0
8911510,118.0,50.0,F,2.0,50401.69,5.0,8.0,859674345_51262173501,602165720_3444104785_546536,3,2017-04-06 10:30:12,0
8911510,118.0,50.0,F,2.0,50401.69,5.0,8.0,859674345_51262173501,873175687_11157409518_608891,4,2017-06-17 22:23:05,0
8912091,77.0,23.5,U,2.0,61347.28,3.0,6.0,114402400_20307989864,465271047_2133276886_98718,4,2017-04-06 10:17:22,0
8912399,109.0,36.0,M,2.0,58087.48,2.0,5.0,352466258_61908615417,677524831_14305694081_985272,0,2017-04-28 14:36:14,0
8916496,155.0,34.5,F,2.0,54033.42,0.0,3.0,696116970_88162161052,602636470_91138978240_566659,4,2017-04-05 13:45:27,0
8916621,162.0,51.5,F,2.0,69893.48999999999,1.0,4.0,892659862_35279579269,186208074_925662832_973591,4,2017-03-29 16:18:38,0
8916621,162.0,51.5,F,2.0,69893.48999999999,1.0,4.0,892659862_35279579269,482058295_78317939118_314994,0,2017-04-04 14:40:12,0
8917070,146.0,39.0,M,2.0,49584.39,1.0,4.0,283185664_73891070678,637898965_70599219430_333104,4,2017-05-14 00:27:51,0
8917638,134.0,73.5,M,2.0,48849.5,0.0,3.0,923141120_50446979574,312162952_61021629199_826262,3,2017-04-16 18:06:13,0
8918685,58.0,46.5,F,2.0,34533.81,3.0,6.0,401087107_11619968161,647633165_46806321940_89054,2,2017-03-31 21:55:45,0
8918685,58.0,46.5,F,2.0,34533.81,3.0,6.0,755804912_30327100091,694018496_8277197206_179351,4,2017-04-16 14:28:56,0
8918860,271.0,25.5,M,2.0,32392.78,2.0,5.0,78778412_65842551903,193051099_27203058364_390971,4,2017-04-19 10:58:43,0
8918860,271.0,25.5,M,2.0,32392.78,2.0,5.0,78778412_65842551903,877002882_2125960061_488577,0,2017-04-20 10:29:04,0
8918882,212.0,44.0,U,2.0,176287.33000000002,5.0,8.0,282321350_81761603247,852525886_71914928594_391344,4,2017-05-14 11:25:27,0
8918913,271.0,47.0,M,2.0,216250.97,1.0,4.0,133536101_49670668883,9750068_18965385854_269193,0,2017-04-05 12:14:29,0
8918913,271.0,47.0,M,2.0,216250.97,1.0,4.0,133536101_49670668883,998757163_91728839236_629142,2,2017-04-05 12:24:45,0
8919156,155.0,36.5,F,2.0,43848.03999999999,0.0,3.0,919705016_5241556201,592020068_16293823307_583289,0,2017-04-03 10:09:02,0
8919156,155.0,36.5,F,2.0,43848.03999999999,0.0,3.0,490151299_9814240699,75210667_54536608116_817962,4,2017-04-23 13:05:23,0
8919237,84.0,58.5,U,2.0,50114.11,6.0,9.0,106646825_4839419549,669269020_61160050144_631930,4,2017-03-29 09:43:52,0
8919279,322.0,21.5,F,2.0,31375.72,1.0,5.0,811832185_88342048057,176742462_74553660870_192829,4,2017-04-12 11:38:06,0
8919311,253.0,49.5,M,2.0,27772.63,4.0,7.0,34060587_83591313725,934788396_19056434505_39890,4,2017-03-30 20:51:32,0
8919323,121.0,62.5,M,2.0,26476.53,6.0,9.0,923591637_84374052821,831527682_86462898574_564727,4,2017-04-05 11:39:53,0
8919820,99.0,21.5,U,2.0,49766.2,2.0,5.0,778940832_73049058349,544897400_70691300477_994398,4,2017-04-04 11:18:28,0
8919883,58.0,55.5,U,2.0,39546.64,1.0,4.0,668867826_83964376616,76782176_58750335241_134263,4,2017-03-31 11:03:24,0
8920691,144.0,46.5,U,2.0,63436.9,3.0,6.0,989145960_168298469,581307722_63213428537_439055,4,2017-04-12 21:07:49,0
8921011,95.0,50.0,U,2.0,62963.97,1.0,4.0,160659181_79473926819,605363654_64320920152_436125,1,2017-06-04 09:52:08,0
8921152,77.0,58.0,M,2.0,46056.94,6.0,9.0,181689644_10034386240,806999186_44487798479_444304,2,2017-05-12 20:08:28,0
8921195,111.0,18.0,M,2.0,28940.87,0.0,3.0,770917191_54465937322,650529498_45752986139_873506,4,2017-06-04 12:53:09,0
8921353,191.0,29.0,M,2.0,60244.67,2.0,5.0,482096659_13134766659,538681083_59046269197_742079,1,2017-04-11 15:47:31,0
8922549,219.0,72.5,F,2.0,116830.88,6.0,9.0,431060340_2876194217,145046025_28263349740_341911,1,2017-04-10 16:56:07,0
8922549,219.0,72.5,F,2.0,116830.88,6.0,9.0,431060340_2876194217,200851372_86062220047_490389,1,2017-04-17 18:05:54,0
8922549,219.0,72.5,F,2.0,116830.88,6.0,9.0,431060340_2876194217,204013624_12260476753_987953,1,2017-04-04 11:10:05,0
8922549,219.0,72.5,F,2.0,116830.88,6.0,9.0,431060340_2876194217,373221896_99384573795_667970,1,2017-03-30 13:45:28,0
8922549,219.0,72.5,F,2.0,116830.88,6.0,9.0,431060340_2876194217,786526272_41773821817_228056,1,2017-03-31 14:22:32,0
8922549,219.0,72.5,F,2.0,116830.88,6.0,9.0,431060340_2876194217,819727007_60960500861_76954,1,2017-04-21 10:10:48,0
8922772,89.0,73.5,U,2.0,190410.14,3.0,6.0,30217090_7295854328,30110043_27913388448_290082,4,2017-04-07 11:35:08,0
8923312,156.0,68.5,M,2.0,90221.12,2.0,5.0,591927251_44704257291,437732757_59539957866_710236,4,2017-04-19 20:59:27,0
8924493,69.0,27.5,U,2.0,48279.02,6.0,9.0,794172292_74577632596,67215895_88891092890_119547,4,2017-04-05 11:24:45,0
8924782,59.0,17.5,U,2.0,36666.21,2.0,5.0,381169038_89057230052,254283593_81688337708_490448,4,2017-04-13 07:58:24,0
8924782,59.0,17.5,U,2.0,36666.21,2.0,5.0,523633017_70938170792,467634489_51906624106_953769,1,2017-04-17 13:52:17,0
8926765,115.0,63.5,F,2.0,32980.399999999994,6.0,9.0,976724000_39206099071,364483903_17289222025_421211,4,2017-04-13 11:38:06,0
8926765,115.0,63.5,F,2.0,32980.399999999994,6.0,9.0,461283311_98045550768,756907950_18043321889_976893,0,2017-04-17 10:38:05,0
8926765,115.0,63.5,F,2.0,32980.399999999994,6.0,9.0,461283311_98045550768,870454045_82467723664_817813,0,2017-04-05 09:49:04,0
8927536,58.0,28.0,M,2.0,34035.899999999994,0.0,3.0,309972738_40735060736,228095253_60453515933_685396,0,2017-04-16 22:14:45,0
8927733,176.0,53.5,F,2.0,51196.02,6.0,9.0,739873626_49952342918,353599818_83132903831_916274,4,2017-04-09 13:35:32,0
8929415,59.0,48.5,U,2.0,46849.38,1.0,4.0,652607610_97080420124,105998803_62630916167_181478,4,2017-04-04 19:57:40,0
8930684,206.0,49.0,F,2.0,26916.07,3.0,6.0,383363663_84789748294,639813602_80364423875_731385,4,2017-05-17 22:18:55,0
8931027,261.0,59.5,U,2.0,41165.48,3.0,6.0,292923688_49031506267,858801817_20360962881_279619,4,2017-03-30 08:02:48,0
8931499,115.0,25.0,F,2.0,46833.46,2.0,5.0,425901400_92498520998,362113629_5352175764_808120,3,2017-04-15 20:20:20,0
8931499,115.0,25.0,F,2.0,46833.46,2.0,5.0,67466526_32909859788,442324615_86469507012_314633,0,2017-04-13 21:21:34,0
8931606,165.0,44.5,M,2.0,36412.57,1.0,4.0,326645609_9001738626,687859115_73871884693_298457,4,2017-04-14 19:03:51,0
8932996,178.0,64.0,F,2.0,34540.27,4.0,7.0,11963301_94348099162,696957371_14415344224_515383,3,2017-05-10 08:43:06,0
8933080,254.0,52.0,M,2.0,141984.34999999998,1.0,4.0,108520520_3354719420,2834926_5399004032_929704,0,2017-04-05 19:50:05,0
8933203,137.0,24.0,F,2.0,27394.01,5.0,8.0,605649515_66527439959,675818821_29359121547_547838,0,2017-03-30 22:39:42,0
8934566,168.0,38.5,M,2.0,46666.64,0.0,3.0,19523733_32781559856,745797757_26269485602_84264,4,2017-04-05 11:10:42,0
8934873,143.0,29.0,M,2.0,113991.58,4.0,7.0,866246489_62586427399,959716735_23173688255_414325,0,2017-04-10 20:20:02,0
8935253,57.0,27.5,U,2.0,43577.94,1.0,4.0,928064372_80996138274,111328817_79510453331_478752,4,2017-04-16 21:59:09,0
8936467,96.0,54.5,U,2.0,50036.74,5.0,8.0,713839521_46363237688,614816350_38134318898_24859,4,2017-04-20 07:37:14,0
8937638,58.0,26.0,U,2.0,30783.05,1.0,4.0,698044010_15111869087,505002342_96733187947_330521,0,2017-05-30 11:18:34,0
8937765,145.0,61.5,F,2.0,30303.35,4.0,7.0,343238868_37014213576,49817120_94431291279_680142,4,2017-04-07 20:06:03,0
8938441,124.0,53.5,M,2.0,141758.27000000002,2.0,5.0,970816835_21624370224,524535997_8427601598_962754,4,2017-04-07 21:27:56,0
8938566,193.0,31.0,M,2.0,37751.29,2.0,5.0,565272207_20620227183,26293694_51692458916_186858,2,2017-04-19 11:37:26,0
8938572,107.0,69.0,F,2.0,33080.7,6.0,9.0,902267340_53522059698,64580046_39932618613_341084,0,2017-04-05 10:33:01,0
8938661,94.0,27.0,U,2.0,54287.0,6.0,9.0,868382026_73799066778,848204110_12290184956_809243,0,2017-03-20 17:35:57,0
8938706,73.0,63.5,M,2.0,123750.12,4.0,7.0,741347917_28671169187,366946591_55620384202_912535,4,2017-04-06 11:57:17,0
8938746,76.0,43.5,U,2.0,35810.81,0.0,3.0,190099333_84880059866,206670960_81587571690_963031,4,2017-04-05 11:33:19,0
8939052,151.0,68.5,F,2.0,35154.86,2.0,5.0,756153188_44239366431,784885272_81810874257_553978,4,2017-04-14 00:16:46,0
8939444,106.0,29.0,F,2.0,46798.77,2.0,5.0,8491865_26932457858,618684699_78029711137_246981,1,2017-05-21 22:19:48,0
8939905,142.0,38.5,M,2.0,104342.02,3.0,6.0,221271553_34457794322,201644766_10837180011_868635,4,2017-04-05 13:41:38,0
8940713,150.0,45.5,M,2.0,69944.93,6.0,9.0,142271214_91666144074,119322846_72444562189_339338,4,2017-06-10 11:58:14,0
8940713,150.0,45.5,M,2.0,69944.93,6.0,9.0,142271214_91666144074,201416735_63144569520_46319,4,2017-06-01 09:07:56,0
8940713,150.0,45.5,M,2.0,69944.93,6.0,9.0,142271214_91666144074,910675703_22333182041_272184,4,2017-04-28 11:36:43,0
8941221,281.0,68.0,F,2.0,128631.73,2.0,5.0,673705388_84628210854,463550927_16058182109_990243,4,2017-05-10 18:58:01,0
8941221,281.0,68.0,F,2.0,128631.73,2.0,5.0,673705388_84628210854,977291427_69445797753_666307,3,2017-03-30 15:53:02,0
8941411,146.0,45.0,F,2.0,48625.37,3.0,6.0,569163880_20174679536,49006539_93894365367_371390,3,2017-04-13 15:46:53,0
8941663,126.0,28.5,M,2.0,80263.41,4.0,7.0,493112618_49553102344,4667825_53660642028_27103,4,2017-04-07 13:02:18,0
8943719,203.0,28.5,F,2.0,58875.2,2.0,5.0,703133019_48220584766,261795076_5523213436_362598,4,2017-04-25 12:17:18,0
8943719,203.0,28.5,F,2.0,58875.2,2.0,5.0,102543243_86250885769,42800191_15255744706_937353,2,2017-04-16 19:45:09,0
8943789,202.0,31.5,M,2.0,50293.94,0.0,3.0,747826897_18827409786,388472147_47678768278_800982,4,2017-04-12 12:28:32,0
8944185,123.0,28.5,M,2.0,135267.74,5.0,8.0,383610847_91908292024,262410653_59875571482_919979,4,2017-03-31 08:40:48,0
8944505,84.0,45.0,U,2.0,31704.45,1.0,4.0,185882142_13108672106,738607059_71646378579_765961,0,2017-04-05 11:06:23,0
8945602,64.0,47.0,U,2.0,108781.11,3.0,6.0,482337048_51481774801,285291727_13595136192_198911,0,2017-03-29 11:12:01,0
8945827,170.0,62.0,F,2.0,72757.32,0.0,3.0,561148367_82103657186,219530969_19675867644_579888,0,2017-04-11 10:51:14,0
8945827,170.0,62.0,F,2.0,72757.32,0.0,3.0,635354893_57859720788,845054587_81682075018_953581,2,2017-06-16 09:18:22,0
8945962,180.0,65.0,M,2.0,33516.13,5.0,8.0,210947123_19501601150,244737956_50223341986_967245,1,2017-04-19 13:28:55,0
8947191,73.0,42.5,U,2.0,38171.34,0.0,3.0,846710513_23033446080,309658442_99717429546_50139,0,2017-04-15 11:07:47,0
8947191,73.0,42.5,U,2.0,38171.34,0.0,3.0,916716379_60846994524,643474439_66666569616_830089,4,2017-04-25 18:44:50,0
8948796,193.0,62.0,F,2.0,58014.95,2.0,5.0,720927650_46092231600,619135952_69907203824_801288,0,2017-04-12 11:22:30,0
8949568,178.0,54.0,F,2.0,48683.72,6.0,9.0,81067659_29127386214,117115457_80712297117_304083,0,2017-05-17 07:57:05,0
8949568,178.0,54.0,F,2.0,48683.72,6.0,9.0,81067659_29127386214,737367065_66515013227_105177,0,2017-04-01 08:11:58,0
8950736,50.0,51.5,U,2.0,23914.35,3.0,6.0,562494659_37497301696,196656524_36503553930_70550,4,2017-03-30 11:24:52,0
8950911,59.0,49.5,U,2.0,32638.9,2.0,5.0,497979514_60684913488,967009954_18941137805_334481,4,2017-04-05 12:43:59,0
8951254,57.0,32.0,U,2.0,63372.26,6.0,9.0,28883955_18759056819,370141929_30081479482_435281,0,2017-05-09 16:57:19,0
8951938,271.0,66.5,F,2.0,29574.72,3.0,6.0,648995501_11356981412,827225715_7434979120_587634,4,2017-03-30 18:15:35,0
8953501,179.0,59.0,M,2.0,35353.69,4.0,7.0,773729830_94404420148,293599380_50013829703_119441,3,2017-05-12 20:12:46,0
8953501,179.0,59.0,M,2.0,35353.69,4.0,7.0,773729830_94404420148,411422684_75982723310_221808,0,2017-04-10 13:47:14,0
8953501,179.0,59.0,M,2.0,35353.69,4.0,7.0,773729830_94404420148,883103642_36679975169_459671,4,2017-05-17 22:12:45,0
8954158,143.0,31.0,M,2.0,96109.26,2.0,5.0,338629431_13073345841,268094812_26543352751_568496,4,2017-05-10 14:55:15,0
8954158,143.0,31.0,M,2.0,96109.26,2.0,5.0,338629431_13073345841,676527527_85489709704_558120,3,2017-04-12 14:23:28,0
8956074,66.0,33.0,U,2.0,33230.39,1.0,4.0,707822531_50459008292,397489688_91543443613_935848,4,2017-06-01 05:56:48,0
8956074,66.0,33.0,U,2.0,33230.39,1.0,4.0,642687679_14642222351,412054199_45701134170_308699,0,2017-04-19 11:45:31,0
8956074,66.0,33.0,U,2.0,33230.39,1.0,4.0,707822531_50459008292,567075419_27024468804_942148,0,2017-05-15 05:46:01,0
8956495,58.0,43.5,U,2.0,42767.62,0.0,3.0,173956452_91139782093,633031348_78286352364_785426,4,2017-04-04 20:42:02,0
8957177,293.0,79.5,F,2.0,56724.65,3.0,6.0,912976480_63946010998,990289785_1819218653_118282,4,2017-04-05 07:06:14,0
8957750,59.0,32.5,U,2.0,46439.3,2.0,5.0,205911089_30604444529,826741898_21230192931_224974,0,2017-04-10 22:19:40,0
8957815,139.0,63.5,U,2.0,26900.92,1.0,4.0,212395062_95678707795,31869685_61415408797_599743,4,2017-04-20 11:47:43,0
